Koordinatensystem : Lambert konform konisch
Rechtswert        : 4333500 Meter
Hochwert          : 2717500 Meter
Hoehenlage        : 328 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4333500 2717500  1  3 15   0.2  985 331  3.1 4  3.9  98    0   34 273 -316  0
4333500 2717500  1  3 16   0.2  986 331  2.6 8  3.9  99    0    8 279 -315  0
4333500 2717500  1  3 17   0.2  986 340  2.2 8  3.9  99    0    0 301 -314  0
4333500 2717500  1  3 18   0.2  987 306  2.0 5  3.9  99    0    0 286 -314  0
4333500 2717500  1  3 19   0.0  987 310  2.4 8  3.8  98    0    0 286 -313  0
4333500 2717500  1  3 20  -0.1  988 308  2.1 8  3.8  97    0    0 302 -313  0
4333500 2717500  1  3 21  -0.2  988 314  1.5 7  3.8  98    0    0 296 -313  0
4333500 2717500  1  3 22  -0.3  988 321  1.3 8  3.8  99    0    0 296 -313  0
4333500 2717500  1  3 23  -0.3  988 331  1.0 8  3.8  99    0    0 302 -313  0
4333500 2717500  1  3 24  -0.4  989 320  1.6 8  3.8  99    0    0 301 -313  0
4333500 2717500  1  4  1  -0.4  989 313  1.9 8  3.7  99    0    0 300 -313  0
4333500 2717500  1  4  2  -0.5  989 331  2.0 8  3.7 100    0    0 299 -313  0
4333500 2717500  1  4  3  -0.5  989 312  1.4 8  3.7 100    0    0 300 -313  0
4333500 2717500  1  4  4  -0.5  989 331  1.2 8  3.7 100    0    0 300 -312  0
4333500 2717500  1  4  5  -0.5  989 315  1.4 8  3.7 100    0    0 300 -312  0
4333500 2717500  1  4  6  -0.5  989 351  2.0 8  3.7  99    0    0 301 -312  0
4333500 2717500  1  4  7  -0.6  989 351  1.7 8  3.7 100    0    0 301 -312  0
4333500 2717500  1  4  8  -0.6  989 324  1.7 6  3.7 100    0    0 290 -312  0
4333500 2717500  1  4  9  -0.7  989  10  2.3 8  3.7  99    0   13 290 -312  0
4333500 2717500  1  4 10  -0.7  990   0  2.1 6  3.6  98    8   61 289 -313  0
4333500 2717500  1  4 11  -0.9  990 351  1.3 7  3.6  98    1   68 284 -314  0
4333500 2717500  1  4 12  -0.8  990 353  2.8 8  3.6  99    0   52 295 -316  0
4333500 2717500  1  4 13  -0.7  990 341  1.7 8  3.6  99    0   41 301 -316  0
4333500 2717500  1  4 14  -0.8  989 353  2.7 8  3.7 100    0   33 301 -316  0
4333500 2717500  1  4 15  -1.0  989 352  2.7 6  3.6  99    0   50 290 -316  0
4333500 2717500  1  4 16  -1.0  989   1  2.4 8  3.5  98    1   24 289 -316  0
4333500 2717500  1  4 17  -1.0  989  12  2.1 8  3.5  98    0    0 300 -315  0
4333500 2717500  1  4 18  -1.2  989  21  1.6 8  3.5  98    0    0 300 -314  0
4333500 2717500  1  4 19  -1.1  989  31  1.8 8  3.5  98    0    0 300 -314  0
4333500 2717500  1  4 20  -1.1  989  41  1.5 6  3.5  98    0    0 287 -313  0
4333500 2717500  1  4 21  -1.0  989  40  2.2 8  3.5  97    0    0 287 -313  0
4333500 2717500  1  4 22  -1.0  989  40  2.7 8  3.5  98    0    0 298 -313  0
4333500 2717500  1  4 23  -1.1  989  60  2.7 5  3.5  98    0    0 279 -312  0
4333500 2717500  1  4 24  -1.1  989  80  2.4 8  3.5  98    0    0 278 -312  0
4333500 2717500  1  5  1  -1.2  989  80  2.5 8  3.5  98    0    0 297 -312  0
4333500 2717500  1  5  2  -1.2  988  80  2.6 8  3.5  98    0    0 297 -312  0
4333500 2717500  1  5  3  -1.1  988  79  2.8 8  3.5  98    0    0 298 -311  0
4333500 2717500  1  5  4  -1.0  988  69  4.5 8  3.5  96    0    0 298 -311  0
4333500 2717500  1  5  5  -1.0  987  77  3.8 8  3.5  96    0    0 298 -311  0
4333500 2717500  1  5  6  -0.9  987  82  3.7 8  3.5  95    0    0 298 -311  0
4333500 2717500  1  5  7  -0.8  987  79  4.9 8  3.6  98    0    0 300 -312  0
4333500 2717500  1  5  8  -0.7  987  85  4.7 8  3.6  98    0    0 300 -312  0
4333500 2717500  1  5  9  -0.8  987  77  3.7 8  3.5  96    0   11 300 -312  0
4333500 2717500  1  5 10  -0.7  986  83  4.5 7  3.5  95    4   56 293 -313  0
4333500 2717500  1  5 11  -0.9  986  82  6.5 8  3.5  94    0   26 291 -314  0
4333500 2717500  1  5 12  -1.2  986  77  5.3 8  3.4  94    0   74 299 -315  0
4333500 2717500  1  5 13  -1.1  985  78  6.8 8  3.3  92    0   35 299 -316  0
4333500 2717500  1  5 14  -1.0  985  80  6.7 7  3.2  90    0   74 292 -316  0
4333500 2717500  1  5 15  -1.1  984  82  5.9 8  3.2  88    0   39 292 -316  0
4333500 2717500  1  5 16  -1.3  984  88  5.6 8  3.2  88    0    4 299 -316  0
4333500 2717500  1  5 17  -1.5  984  86  5.7 8  3.1  89    0    0 299 -315  0
4333500 2717500  1  5 18  -1.6  984  78  5.3 8  3.1  90    0    0 297 -314  0
4333500 2717500  1  5 19  -1.6  984  80  5.7 7  3.1  90    0    0 290 -314  0
4333500 2717500  1  5 20  -1.7  984  76  5.2 7  3.1  91    0    0 283 -314  0
4333500 2717500  1  5 21  -1.7  984  77  5.6 7  3.2  92    0    0 284 -314  0
4333500 2717500  1  5 22  -1.8  984  78  4.3 7  3.2  93    0    0 285 -314  0
4333500 2717500  1  5 23  -1.7  984  78  5.0 7  3.2  93    0    0 285 -314  0
4333500 2717500  1  5 24  -1.7  984  81  5.0 7  3.2  94    0    0 286 -314  0
4333500 2717500  1  6  1  -1.7  984  78  4.2 8  3.2  94    0    0 292 -314  0
4333500 2717500  1  6  2  -1.8  984  75  5.0 8  3.2  94    0    0 296 -314  0
4333500 2717500  1  6  3  -1.9  984  92  3.5 8  3.2  95    0    0 296 -315  0
4333500 2717500  1  6  4  -2.0  984  86  6.7 8  3.2  95    0    0 296 -315  0
4333500 2717500  1  6  5  -2.2  984  94  6.9 8  3.2  95    0    0 295 -315  0
4333500 2717500  1  6  6  -2.8  984  95  6.1 7  3.1  97    0    0 289 -315  0
4333500 2717500  1  6  7  -2.8  984  75  5.8 8  3.0  96    0    0 288 -314  0
4333500 2717500  1  6  8  -3.0  985  74  5.6 8  2.9  93    0    0 292 -314  0
4333500 2717500  1  6  9  -3.1  985  75  6.2 8  2.9  93    3   17 292 -314  0
4333500 2717500  1  6 10  -3.0  985  73  5.5 6  2.9  94    9   65 284 -315  0
4333500 2717500  1  6 11  -2.8  986  72  6.0 7  2.9  92    3   77 280 -316  0
4333500 2717500  1  6 12  -2.8  986  84  4.6 6  2.9  91    0   82 281 -316  0
4333500 2717500  1  6 13  -2.8  986  85  5.0 8  2.9  91    0   45 286 -316  0
4333500 2717500  1  6 14  -2.5  986  93  5.1 8  2.9  89    0   37 295 -316  0
4333500 2717500  1  6 15  -2.5  986  82  5.7 8  2.9  89    0   23 295 -316  0
4333500 2717500  1  6 16  -2.6  986  83  5.2 8  2.9  91    0    5 295 -316  0
4333500 2717500  1  6 17  -2.8  986  82  6.0 8  2.9  92    0    0 295 -316  0
4333500 2717500  1  6 18  -2.8  987  82  3.9 8  2.9  92    0    0 296 -315  0
4333500 2717500  1  6 19  -2.8  987  81  4.5 7  2.9  92    0    0 291 -315  0
4333500 2717500  1  6 20  -2.8  987  81  4.1 7  2.9  91    0    0 287 -315  0
4333500 2717500  1  6 21  -2.6  987  81  4.7 7  2.9  91    0    0 287 -315  0
4333500 2717500  1  6 22  -2.5  988  82  4.2 8  2.9  91    0    0 291 -314  0
4333500 2717500  1  6 23  -2.4  988  83  5.2 8  2.9  91    0    0 296 -314  0
4333500 2717500  1  6 24  -2.4  988  83  3.8 7  3.0  91    0    0 292 -314  0
4333500 2717500  1  7  1  -2.4  988  84  4.5 8  3.0  91    0    0 291 -314  0
4333500 2717500  1  7  2  -2.3  988  83  3.2 8  3.0  92    0    0 296 -313  0
4333500 2717500  1  7  3  -2.1  989  74  3.2 8  3.0  92    0    0 297 -313  0
4333500 2717500  1  7  4  -2.0  989  75  2.8 8  3.1  92    0    0 297 -313  0
4333500 2717500  1  7  5  -2.3  989  87  3.7 8  3.1  92    0    0 297 -312  0
4333500 2717500  1  7  6  -2.4  988  87  3.6 8  3.1  94    0    0 296 -311  0
4333500 2717500  1  7  7  -2.3  988  74  2.8 8  3.0  93    0    0 295 -311  0
4333500 2717500  1  7  8  -2.4  989  73  3.2 8  3.0  93    0    0 295 -310  0
4333500 2717500  1  7  9  -2.5  989  75  3.2 8  3.1  94    0   10 295 -310  0
4333500 2717500  1  7 10  -2.2  989  76  3.6 8  3.0  93   15   46 294 -309  0
4333500 2717500  1  7 11  -2.0  990  86  4.5 8  3.0  91    1   63 295 -309  0
4333500 2717500  1  7 12  -1.8  990  76  4.1 8  3.1  90    0   71 294 -310  0
4333500 2717500  1  7 13  -1.6  991  86  4.2 8  3.1  90    0   72 294 -309  0
4333500 2717500  1  7 14  -1.7  991  77  3.4 8  3.1  91    0   55 294 -309  0
4333500 2717500  1  7 15  -2.1  990  86  5.0 8  3.1  92    0   30 293 -308  0
4333500 2717500  1  7 16  -2.4  990  73  5.4 8  3.0  92    0    7 291 -305  0
4333500 2717500  1  7 17  -2.8  990  74  4.6 8  2.9  91    0    0 290 -303  0
4333500 2717500  1  7 18  -3.4  990  76  4.6 8  2.8  90    0    0 288 -302  0
4333500 2717500  1  7 19  -4.1  991  72  3.6 6  2.6  90    0    0 275 -300  0
4333500 2717500  1  7 20  -4.6  991  74  2.9 6  2.5  89    0    0 263 -298  0
4333500 2717500  1  7 21  -5.1  991  67  2.6 2  2.4  88    0    0 241 -296  0
4333500 2717500  1  7 22  -5.4  991 101  2.9 1  2.3  88    0    0 212 -295  0
4333500 2717500  1  7 23  -5.7  991  87  2.4 1  2.2  87    0    0 206 -291  0
4333500 2717500  1  7 24  -6.4  991  88  1.9 1  2.2  89    0    0 205 -286  0
4333500 2717500  1  8  1  -6.0  991  67  3.2 4  2.2  90    0    0 222 -281  0
4333500 2717500  1  8  2  -6.8  991  68  0.6 4  2.2  90    0    0 237 -277  0
4333500 2717500  1  8  3  -7.1  992  71  2.3 2  2.1  90    0    0 226 -275  0
4333500 2717500  1  8  4  -7.5  992  69  1.2 2  2.0  91    0    0 217 -273  0
4333500 2717500  1  8  5  -7.8  991  42  2.1 2  2.0  92    0    0 217 -273  0
4333500 2717500  1  8  6  -7.5  991  53  2.0 0  2.0  91    0    0 207 -273  0
4333500 2717500  1  8  7  -7.4  992  46  3.0 2  2.0  90    0    0 208 -273  0
4333500 2717500  1  8  8  -6.8  993  73  1.6 4  2.0  87    0    0 229 -273  0
4333500 2717500  1  8  9  -6.5  993  92  1.6 4  2.0  85    1   13 239 -273  0
4333500 2717500  1  8 10  -6.0  993 105  0.4 7  2.0  84   64   59 255 -275  0
4333500 2717500  1  8 11  -5.5  993  47  1.1 6  2.1  84  132   85 265 -278  0
4333500 2717500  1  8 12  -3.9  993 357  0.5 1  2.4  86  155  108 239 -282  0
4333500 2717500  1  8 13  -2.4  993  37  1.2 0  2.5  82  153  116 212 -286  0
4333500 2717500  1  8 14  -2.4  993  57  1.7 0  2.5  77  128  105 209 -289  0
4333500 2717500  1  8 15  -2.7  992  68  2.5 0  2.5  78   53   79 210 -289  0
4333500 2717500  1  8 16  -3.6  993  70  2.1 0  2.5  80    4   30 208 -288  0
4333500 2717500  1  8 17  -4.9  993  80  1.0 0  2.3  80    0    0 205 -286  0
4333500 2717500  1  8 18  -6.3  993  68  2.6 0  2.0  78    0    0 201 -284  0
4333500 2717500  1  8 19  -6.9  993  77  2.6 1  1.9  79    0    0 202 -282  0
4333500 2717500  1  8 20  -7.6  993 360  0.3 1  1.8  79    0    0 204 -281  0
4333500 2717500  1  8 21  -7.9  993  54  0.4 1  1.7  79    0    0 203 -279  0
4333500 2717500  1  8 22  -9.1  993  65  0.2 1  1.6  79    0    0 201 -278  0
4333500 2717500  1  8 23  -8.6  993  67  2.0 0  1.6  78    0    0 195 -276  0
4333500 2717500  1  8 24  -8.7  993  89  0.3 2  1.5  76    0    0 200 -275  0
4333500 2717500  1  9  1 -10.3  993 117  1.2 1  1.5  80    0    0 202 -273  0
4333500 2717500  1  9  2  -9.7  993  56  0.9 0  1.5  86    0    0 192 -271  0
4333500 2717500  1  9  3  -9.2  992  57  2.4 1  1.6  86    0    0 195 -270  0
4333500 2717500  1  9  4 -10.9  992  58  1.6 0  1.6  86    0    0 193 -271  0
4333500 2717500  1  9  5  -9.4  992  81  0.0 0  1.5  85    0    0 188 -273  0
4333500 2717500  1  9  6 -10.2  992  96  0.0 0  1.6  85    0    0 189 -275  0
4333500 2717500  1  9  7  -9.7  992  95  0.6 0  1.6  87    0    0 188 -275  0
4333500 2717500  1  9  8  -9.6  992 125  0.8 0  1.6  88    0    0 189 -275  0
4333500 2717500  1  9  9  -9.2  992 138  0.4 0  1.7  88    9   14 189 -276  0
4333500 2717500  1  9 10  -7.2  992 158  0.6 0  1.8  86  108   32 192 -279  0
4333500 2717500  1  9 11  -3.9  993 159  0.1 0  2.1  82  178   45 199 -286  0
4333500 2717500  1  9 12  -1.7  992 112  0.9 0  2.3  72  196   64 206 -291  0
4333500 2717500  1  9 13  -0.5  992 112  1.3 0  2.2  61  188   74 210 -295  0
4333500 2717500  1  9 14  -0.5  992 347  0.5 0  2.2  58  160   70 212 -297  0
4333500 2717500  1  9 15   0.3  991 113  1.7 0  2.2  58  116   49 213 -296  0
4333500 2717500  1  9 16  -1.2  991 352  2.1 0  2.2  58    0    0 212 -294  0
4333500 2717500  1  9 17  -3.1  990 172  0.6 0  2.2  67    0    0 209 -292  0
4333500 2717500  1  9 18  -4.1  990 172  3.3 0  2.2  75    0    0 205 -291  0
4333500 2717500  1  9 19  -5.4  990 183  3.5 0  2.1  79    0    0 202 -290  0
4333500 2717500  1  9 20  -5.4  990 348  0.5 0  2.1  80    0    0 199 -290  0
4333500 2717500  1  9 21  -5.5  990 189  0.4 0  2.1  80    0    0 200 -291  0
4333500 2717500  1  9 22  -5.9  990 117  0.3 0  2.1  82    0    0 199 -292  0
4333500 2717500  1  9 23  -5.5  990 221  0.6 0  2.0  78    0    0 199 -293  0
4333500 2717500  1  9 24  -6.2  990 211  1.1 0  2.0  79    0    0 199 -293  0
4333500 2717500  1 10  1  -3.9  990 251  2.8 1  1.8  69    0    0 205 -292  0
4333500 2717500  1 10  2  -4.5  990 250  0.3 2  1.6  58    0    0 215 -294  0
4333500 2717500  1 10  3  -5.5  990 163  0.8 2  1.7  64    0    0 218 -295  0
4333500 2717500  1 10  4  -6.2  990 161  1.4 1  1.8  70    0    0 211 -295  0
4333500 2717500  1 10  5  -4.0  990 207  2.7 0  1.7  64    0    0 204 -295  0
4333500 2717500  1 10  6  -4.4  989 212  2.7 0  1.6  58    0    0 200 -296  0
4333500 2717500  1 10  7  -5.4  989 221  1.9 0  1.7  62    0    0 198 -296  0
4333500 2717500  1 10  8  -4.1  989 255  2.1 0  1.7  63    0    0 198 -296  0
4333500 2717500  1 10  9  -3.3  990 247  2.6 0  1.7  58   13   15 200 -296  0
4333500 2717500  1 10 10  -2.6  990 216  3.1 0  1.7  55  128   26 200 -297  0
4333500 2717500  1 10 11  -1.5  990 226  4.0 0  1.8  55  205   42 200 -299  0
4333500 2717500  1 10 12  -0.7  991 237  4.8 0  1.9  54  231   54 201 -302  0
4333500 2717500  1 10 13   0.7  990 205  5.7 1  1.9  50  222   63 207 -306  0
4333500 2717500  1 10 14   0.4  990 243  3.1 0  2.0  48  181   66 207 -307  0
4333500 2717500  1 10 15   0.1  990 230  4.2 1  2.0  50   78   65 206 -306  0
4333500 2717500  1 10 16  -1.0  990 225  4.3 3  2.0  53    9   32 216 -306  0
4333500 2717500  1 10 17  -1.8  990 216  4.8 4  2.0  58    0    0 226 -303  0
4333500 2717500  1 10 18  -1.7  990 192  3.2 3  2.0  58    0    0 225 -301  0
4333500 2717500  1 10 19  -1.2  990 219  3.3 3  1.9  54    0    0 220 -300  0
4333500 2717500  1 10 20  -2.1  990 228  3.6 3  1.9  55    0    0 220 -300  0
4333500 2717500  1 10 21  -3.1  990 199  3.3 5  1.9  61    0    0 227 -299  0
4333500 2717500  1 10 22  -3.4  990 236  0.6 5  2.0  65    0    0 233 -298  0
4333500 2717500  1 10 23  -2.8  989 200  2.6 3  2.0  66    0    0 226 -298  0
4333500 2717500  1 10 24  -2.6  989 224  2.5 2  2.1  65    0    0 216 -297  0
4333500 2717500  1 11  1  -2.4  989 212  3.0 1  2.1  64    0    0 209 -299  0
4333500 2717500  1 11  2  -3.1  988 201  3.6 3  2.1  65    0    0 212 -299  0
4333500 2717500  1 11  3  -2.8  988 230  3.9 5  2.1  68    0    0 228 -299  0
4333500 2717500  1 11  4  -2.8  988 200  5.3 4  2.2  69    0    0 232 -298  0
4333500 2717500  1 11  5  -2.9  988 211  3.5 4  2.1  68    0    0 228 -299  0
4333500 2717500  1 11  6  -3.1  988 203  3.4 4  2.1  69    0    0 229 -300  0
4333500 2717500  1 11  7  -4.6  988 251  2.4 3  2.2  74    0    0 223 -301  0
4333500 2717500  1 11  8  -2.5  988 193  6.3 3  2.2  72    0    0 220 -300  0
4333500 2717500  1 11  9  -2.3  988 212  5.9 3  2.2  68   11   15 223 -297  0
4333500 2717500  1 11 10  -1.6  989 224  2.9 1  2.2  66  127   28 216 -296  0
4333500 2717500  1 11 11  -0.9  988 206  7.8 1  2.2  63  202   41 208 -296  0
4333500 2717500  1 11 12  -0.3  988 227  5.3 2  2.3  62  234   50 213 -299  0
4333500 2717500  1 11 13  -1.1  988 221  3.7 2  2.3  61  237   54 217 -302  0
4333500 2717500  1 11 14  -1.3  987 225  3.9 1  2.2  62  193   59 212 -302  0
4333500 2717500  1 11 15  -1.1  987 226  4.8 3  2.3  63   82   63 217 -301  0
4333500 2717500  1 11 16  -2.1  987 218  3.8 3  2.2  65   10   32 223 -299  0
4333500 2717500  1 11 17  -3.2  986 207  5.7 2  2.2  68    0    0 219 -297  0
4333500 2717500  1 11 18  -3.5  986 210  5.6 2  2.1  70    0    0 215 -295  0
4333500 2717500  1 11 19  -4.0  986 221  5.3 1  2.1  72    0    0 212 -292  0
4333500 2717500  1 11 20  -3.9  986 187  5.4 1  2.1  73    0    0 210 -291  0
4333500 2717500  1 11 21  -4.1  986 200  4.9 2  2.1  74    0    0 212 -290  0
4333500 2717500  1 11 22  -4.7  986 228  4.3 3  2.1  76    0    0 216 -289  0
4333500 2717500  1 11 23  -4.8  987 231  4.9 3  2.1  77    0    0 219 -289  0
4333500 2717500  1 11 24  -5.4  987 230  4.3 2  2.1  80    0    0 216 -288  0
